"North Atlantic Imports, LLC",,,,,,,,,,,,,,,,,,,,,
NAI,,,,,,,,,,,,,,,,,,,,,
Custom Stock Ledger YTD Xudong,,,,,,,,,,,,,,,,,,,,,
"January 1, 2021 - October 25, 2021",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Item ,Location ,Description ,Class ,Department ,Subsidiary ,Beginning Inv Qty On-hand ,Beginning Average Cost ,Beginning Inv On-hand Value ,Receipts ,Other Inv Inputs ,Total Input Quantity ,Value of Inputs ,Last Receipt Date ,Sales ,Other Inv Outputs ,Total Output Quantity ,Value of Outputs ,LAST SALES DATE ,Ending Inv Qty On-hand ,Ending Average Cost ,Ending Inv On-hand Value 
RP 91614,BPUT1,RP 91614 Propane Tank Hanger,RPS - Replacement Parts,- No Department -,NAI,32,$0.25 ,$8.00 ,0,55,55,$13.75 ,,40,6,46,$11.50 ,10/15/2021,41,$0.25 ,$10.25 
RP 91615,BPUT1,RP 91615 Motor assembly,RPS - Replacement Parts,- No Department -,NAI,98,$11.33 ,"$1,110.34 ",0,20,20,$0.00 ,,19,0,19,$198.31 ,10/14/2021,99,$9.21 ,$912.03 
RP 91615,Transit,RP 91615 Motor assembly,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,35,0,35,$0.00 ,10/19/2021,0,20,20,$0.00 ,,15,$0.00 ,$0.00 
RP 91616,BPUT1,RP 91616 Tubular burner for gas griddle,RPS - Replacement Parts,- No Department -,NAI,50,$2.05 ,$102.50 ,0,0,0,$0.00 ,,8,0,8,$16.40 ,8/23/2021,42,$2.05 ,$86.10 
RP 91617,Transit,PIP-DO NOT ORDER(Was 1868 Regulator)Order RP 90017,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,70,0,70,$0.00 ,10/19/2021,0,20,20,$0.00 ,,50,$0.00 ,$0.00 
RP 91617,BPUT1,PIP-DO NOT ORDER(Was 1868 Regulator)Order RP 90017,RPS - Replacement Parts,- No Department -,NAI,7,$7.29 ,$51.03 ,0,20,20,$0.00 ,,7,20,27,$51.03 ,2/2/2021,0,$0.00 ,$0.00 
RP 91618,BPUT1,RP 91618 Hardware Pack 1868,RPS - Replacement Parts,- No Department -,NAI,88,$4.55 ,$400.40 ,0,0,0,$0.00 ,,45,0,45,$204.75 ,10/18/2021,43,$4.55 ,$195.65 
RP 91620,BPUT1,PIP-DO NOT ORDER(Was 1868 Igniter Box)Order RP 90920,RPS - Replacement Parts,- No Department -,NAI,48,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,48,48,$0.00 ,,0,$0.00 ,$0.00 
RP 91622,BPUT1,RP 91622 Igniter Wire (5pcs),RPS - Replacement Parts,- No Department -,NAI,25,$2.08 ,$52.00 ,0,3,3,$6.24 ,,27,1,28,$58.24 ,9/16/2021,0,$0.00 ,$0.00 
RP 91628,Transit,RP 91628 Drawer Assembly & Drawer Handle,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/18/2021,0,0,0,$0.00 ,,50,$0.00 ,$0.00 
RP 91628,BPUT1,RP 91628 Drawer Assembly & Drawer Handle,RPS - Replacement Parts,- No Department -,NAI,30,$9.56 ,$286.80 ,0,0,0,$0.00 ,,30,0,30,$286.80 ,7/22/2021,0,$0.00 ,$0.00 
RP 91629,HQ,RP 91629 1868 Drawer body,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$10.96 ,,0,2,2,$10.96 ,,0,$0.00 ,$0.00 
RP 91629,BPUT1,RP 91629 1868 Drawer body,RPS - Replacement Parts,- No Department -,NAI,48,$5.48 ,$263.04 ,0,4,4,$21.92 ,,49,3,52,$284.96 ,9/28/2021,0,$0.00 ,$0.00 
RP 91630,HQ,RP 91630 Drawer Trivet,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,37,37,$35.87 ,,0,16,16,$15.51 ,,21,$0.97 ,$20.36 
RP 91630,BPUT1,RP 91630 Drawer Trivet,RPS - Replacement Parts,- No Department -,NAI,20,$2.11 ,$42.20 ,0,74,74,$71.75 ,,42,37,79,$99.40 ,10/14/2021,15,$0.97 ,$14.55 
RP 91630,Transit,RP 91630 Drawer Trivet,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91631,BPUT1,RP 91631 1868 Drawer Front panel,RPS - Replacement Parts,- No Department -,NAI,11,$1.90 ,$20.90 ,0,46,46,$47.40 ,,49,0,49,$61.10 ,10/15/2021,8,$0.90 ,$7.20 
RP 91631,Transit,RP 91631 1868 Drawer Front panel,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91632,Returns Received,RP 91632 1868 Drawer Handle,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,3,3,$0.00 ,,0,3,3,$0.00 ,,0,$0.00 ,$0.00 
RP 91632,BPUT1,RP 91632 1868 Drawer Handle,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,549,549,$36.52 ,,283,0,283,$36.52 ,10/21/2021,266,$0.00 ,$0.00 
RP 91632,Transit,RP 91632 1868 Drawer Handle,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,530,0,530,$0.00 ,10/19/2021,0,500,500,$0.00 ,,30,$0.00 ,$0.00 
RP 91633,Transit,RP 91633 Power Cord Bracket,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91633,BPUT1,RP 91633 Power Cord Bracket,RPS - Replacement Parts,- No Department -,NAI,47,$0.24 ,$11.28 ,0,20,20,$0.00 ,,17,0,17,$3.52 ,10/5/2021,50,$0.16 ,$7.76 
RP 91634,BPUT1,RP 91634 Air Fryer Control Knob Bezel,RPS - Replacement Parts,- No Department -,NAI,46,$0.47 ,$21.62 ,0,0,0,$0.00 ,,1,1,2,$0.94 ,10/13/2021,44,$0.47 ,$20.68 
RP 91635,BPUT1,RP 91635 -- 1868 Front Panel,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,2,0,2,$0.00 ,8/18/2021,0,$0.00 ,$0.00 
RP 91636,BPUT1,RP 91636 Lid Handle (1pc) & Lid Handle Bezel (2pcs),RPS - Replacement Parts,- No Department -,NAI,45,$3.69 ,$166.05 ,0,0,0,$0.00 ,,17,0,17,$62.73 ,10/14/2021,28,$3.69 ,$103.32 
RP 91637,Transit,RP 91637 1868 Front-Right/Back-Left Shelf Brackets,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,60,0,60,$0.00 ,9/28/2021,0,60,60,$0.00 ,,0,$0.00 ,$0.00 
RP 91637,BPUT1,RP 91637 1868 Front-Right/Back-Left Shelf Brackets,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,86,86,$7.92 ,,70,0,70,$7.88 ,10/15/2021,16,$0.00 ,$0.04 
RP 91638,Transit,RP 91638 1868 Front-Left/Back-Right shelf brackets,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,60,0,60,$0.00 ,10/18/2021,0,0,0,$0.00 ,,60,$0.00 ,$0.00 
RP 91638,BPUT1,RP 91638 1868 Front-Left/Back-Right shelf brackets,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,26,26,$9.36 ,,26,0,26,$9.36 ,9/27/2021,0,$0.00 ,$0.00 
RP 91640,BPUT1,"RP 91640 PART IN PROGRESS [USE RP 92640] (was 1868, 1856, 1803 Grease Cup)",RPS - Replacement Parts,- No Department -,NAI,18,$0.97 ,$17.46 ,0,46,46,$0.00 ,,34,30,64,$17.46 ,7/22/2021,0,$0.00 ,$0.00 
RP 91640,Transit,"RP 91640 PART IN PROGRESS [USE RP 92640] (was 1868, 1856, 1803 Grease Cup)",RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,30,0,30,$0.00 ,4/22/2021,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 91641,BPUT1,RP 91641 Washer,RPS - Replacement Parts,- No Department -,NAI,86,$0.01 ,$0.86 ,0,0,0,$0.00 ,,0,2,2,$0.02 ,,84,$0.01 ,$0.84 
RP 91642,Transit,RP 91642 Lid Spacers,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,200,0,200,$0.00 ,10/18/2021,0,0,0,$0.00 ,,200,$0.00 ,$0.00 
RP 91642,BPUT1,RP 91642 Lid Spacers,RPS - Replacement Parts,- No Department -,NAI,26,$0.01 ,$0.26 ,0,15,15,$0.15 ,,35,6,41,$0.41 ,9/28/2021,0,$0.00 ,$0.00 
RP 91643,BPUT1,RP 91643 M6 Step Bolts,RPS - Replacement Parts,- No Department -,NAI,84,$0.01 ,$0.84 ,0,251,251,$1.98 ,,261,66,327,$2.82 ,9/28/2021,8,$0.00 ,$0.00 
RP 91643,Transit,RP 91643 M6 Step Bolts,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,250,0,250,$0.00 ,10/19/2021,0,20,20,$0.00 ,,230,$0.00 ,$0.00 
RP 91644,BPUT1,RP 91644 M5X15mm Screw,RPS - Replacement Parts,- No Department -,NAI,87,$0.01 ,$0.87 ,0,44,44,$0.24 ,,81,0,81,$0.68 ,9/28/2021,50,$0.01 ,$0.43 
RP 91644,Transit,RP 91644 M5X15mm Screw,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91645,BPUT1,PIP-DO NOT ORDER(Was M6 Lock Nut)Order RP 90029,RPS - Replacement Parts,- No Department -,NAI,90,$0.01 ,$0.90 ,0,2,2,$0.02 ,,13,79,92,$0.92 ,9/3/2021,0,$0.00 ,$0.00 
RP 91645,Returns Received,PIP-DO NOT ORDER(Was M6 Lock Nut)Order RP 90029,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.02 ,,0,2,2,$0.02 ,,0,$0.00 ,$0.00 
RP 91646,BPUT1,"RP 91646 PIP (Air Fryer Side Shelf Peg, Use RP 91520)",RPS - Replacement Parts,- No Department -,NAI,16,$0.00 ,$0.00 ,0,16,16,$0.00 ,,32,0,32,$0.00 ,4/14/2021,0,$0.00 ,$0.00 
RP 91647,BPUT1,RP 91647 M6X15mm Screw,RPS - Replacement Parts,- No Department -,NAI,81,$0.03 ,$2.43 ,0,38,38,$1.14 ,,86,2,88,$2.64 ,8/24/2021,31,$0.03 ,$0.93 
RP 91648,BPUT1,RP 91648 M6 Thumbscrew,RPS - Replacement Parts,- No Department -,NAI,92,$0.26 ,$23.92 ,0,0,0,$0.00 ,,37,1,38,$9.88 ,8/30/2021,54,$0.26 ,$14.04 
RP 91649,BPUT1,RP 91649 M6X20mm Screw,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,$0.10 ,,10,0,10,$0.10 ,9/28/2021,0,$0.00 ,$0.00 
RP 91649,Transit,RP 91649 M6X20mm Screw,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,530,0,530,$0.00 ,10/19/2021,0,0,0,$0.00 ,,530,$0.00 ,$0.00 
RP 91650,BPUT1,RP 91650 1868 Power Cord,RPS - Replacement Parts,- No Department -,NAI,46,$0.94 ,$43.24 ,0,20,20,$0.00 ,,17,0,17,$13.34 ,10/21/2021,49,$0.61 ,$29.90 
RP 91650,Transit,RP 91650 1868 Power Cord,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91651,BPUT1,RP 91651 Motor Switch for 1868,RPS - Replacement Parts,- No Department -,NAI,59,$0.64 ,$37.76 ,0,21,21,$0.46 ,,13,0,13,$7.07 ,10/13/2021,67,$0.46 ,$31.15 
RP 91651,Transit,RP 91651 Motor Switch for 1868,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,10/19/2021,0,20,20,$0.00 ,,30,$0.00 ,$0.00 
RP 91652,BPUT1,RP 91652 - Silicone Pan Fasteners,RPS - Replacement Parts,- No Department -,NAI,944,$0.42 ,$396.48 ,0,0,0,$0.00 ,,74,8,82,$34.44 ,9/29/2021,862,$0.42 ,$362.04 
RP 91701,BPUT1,"RP 91701, 1859 Stripped Base",RPS - Replacement Parts,- No Department -,NAI,15,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,0,2,$0.00 ,8/6/2021,13,$0.00 ,$0.00 
RP 91705,BPUT1,"RP 91705, 1859 Side Burner Hard Cover",RPS - Replacement Parts,- No Department -,NAI,96,$0.00 ,$0.00 ,0,0,0,$0.00 ,,2,65,67,$0.00 ,9/9/2021,29,$0.00 ,$0.00 
RP 91706,BPUT1,"RP 91706, 1859 Hood",RPS - Replacement Parts,- No Department -,NAI,46,$0.00 ,$0.00 ,0,2,2,$0.00 ,,48,0,48,$0.00 ,9/30/2021,0,$0.00 ,$0.00 
RP 91707,BPUT1,"RP 91707, 1859 Side Burner Grate",RPS - Replacement Parts,- No Department -,NAI,35,$0.00 ,$0.00 ,0,0,0,$0.00 ,,11,0,11,$0.00 ,9/21/2021,24,$0.00 ,$0.00 
RP 91708,BPUT1,"RP 91708, 1859 Griddle Top",RPS - Replacement Parts,- No Department -,NAI,16,$0.00 ,$0.00 ,0,0,0,$0.00 ,,13,0,13,$0.00 ,10/5/2021,3,$0.00 ,$0.00 
RP 91711,Returns Received,RP 91711 -- 1892 Hexagonal Hood Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91711,Transit,RP 91711 -- 1892 Hexagonal Hood Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,40,0,40,$0.00 ,5/30/2021,0,40,40,$0.00 ,,0,$0.00 ,$0.00 
RP 91711,Damaged Location BP,RP 91711 -- 1892 Hexagonal Hood Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91711,BPUT1,RP 91711 -- 1892 Hexagonal Hood Handle,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,72,72,$0.00 ,,68,0,68,$0.00 ,10/13/2021,4,$0.00 ,$0.00 
RP 91712,BPUT1,"RP 91712, 1859 Straight Gas Rail",RPS - Replacement Parts,- No Department -,NAI,95,$0.00 ,$0.00 ,0,0,0,$0.00 ,,6,1,7,$0.00 ,8/18/2021,88,$0.00 ,$0.00 
RP 91717,BPUT1,RP 91717 - Long L-Shape TableTop Regulator,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,20,20,$0.00 ,,0,0,0,$0.00 ,,20,$0.00 ,$0.00 
RP 91721,BPUT1,RP 91721 -- 1859 Side Burner,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,$0.00 ,,3,0,3,$0.00 ,9/24/2021,7,$0.00 ,$0.00 
RP 91721,Transit,RP 91721 -- 1859 Side Burner,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,10,0,10,$0.00 ,5/30/2021,0,10,10,$0.00 ,,0,$0.00 ,$0.00 
RP 91722,BPUT1,RP 91722 1859 Range Burner Igniter Wire,RPS - Replacement Parts,- No Department -,NAI,12,$0.00 ,$0.00 ,0,18,18,$0.00 ,,14,0,14,$0.00 ,9/16/2021,16,$0.00 ,$0.00 
RP 91722,Transit,RP 91722 1859 Range Burner Igniter Wire,RPS - Replacement Parts,- No Department -,NAI,18,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,18,18,$0.00 ,,0,$0.00 ,$0.00 
RP 91755,Returns Received,"RP 91755, 1859 Hood Spacer",RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91755,BPUT1,"RP 91755, 1859 Hood Spacer",RPS - Replacement Parts,- No Department -,NAI,186,$0.00 ,$0.00 ,0,12,12,$0.00 ,,25,0,25,$0.00 ,10/22/2021,173,$0.00 ,$0.00 
RP 91801,BPUT1,RP 91801 1899 Stripped Base,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,19,19,$0.00 ,,19,0,19,$0.00 ,9/16/2021,0,$0.00 ,$0.00 
RP 91801,Transit,RP 91801 1899 Stripped Base,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,17,0,17,$0.00 ,10/16/2021,0,5,5,$0.00 ,,12,$0.00 ,$0.00 
RP 91802,Transit,RP 91802 1899 Weighted Bottom Shelf,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,10,0,10,$0.00 ,5/15/2021,0,10,10,$0.00 ,,0,$0.00 ,$0.00 
RP 91802,BPUT1,RP 91802 1899 Weighted Bottom Shelf,- No Class -,- No Department -,NAI,5,$0.00 ,$0.00 ,0,54,54,$0.00 ,,8,11,19,$0.00 ,8/13/2021,40,$0.00 ,$0.00 
RP 91803,Transit,RP 91803 1899 Right Side Shelf,RPS - Replacement Parts,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 91803,BPUT1,RP 91803 1899 Right Side Shelf,RPS - Replacement Parts,- No Department -,NAI,42,$0.00 ,$0.00 ,0,30,30,$0.00 ,,70,2,72,$0.00 ,8/3/2021,0,$0.00 ,$0.00 
RP 91804,BPUT1,RP 91804-1866/1899 Right Leg Set,RPS - Replacement Parts,- No Department -,NAI,58,$0.00 ,$0.00 ,0,1,1,$0.00 ,,16,0,16,$0.00 ,10/12/2021,43,$0.00 ,$0.00 
RP 91805,BPUT1,RP 91805-1866/1899 Left Leg Set,RPS - Replacement Parts,- No Department -,NAI,96,$0.00 ,$0.00 ,0,1,1,$0.00 ,,24,28,52,$0.00 ,10/7/2021,45,$0.00 ,$0.00 
RP 91806,BPUT1,RP 91806 1899 Hood,RPS - Replacement Parts,- No Department -,NAI,55,$0.00 ,$0.00 ,0,100,100,$0.00 ,,155,0,155,$0.00 ,10/13/2021,0,$0.00 ,$0.00 
RP 91806,Transit,RP 91806 1899 Hood,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,110,0,110,$0.00 ,10/16/2021,0,100,100,$0.00 ,,10,$0.00 ,$0.00 
RP 91807,Transit,RP 91807 1899 Left Side Shelf,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,50,0,50,$0.00 ,5/1/2021,0,50,50,$0.00 ,,0,$0.00 ,$0.00 
RP 91807,BPUT1,RP 91807 1899 Left Side Shelf,RPS - Replacement Parts,- No Department -,NAI,19,$0.00 ,$0.00 ,0,50,50,$0.00 ,,62,0,62,$0.00 ,10/13/2021,7,$0.00 ,$0.00 
RP 91808,Transit,RP 91808 -- 1841 Front Shelf,- No Class -,- No Department -,NAI,30,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,30,30,$0.00 ,,0,$0.00 ,$0.00 
RP 91808,BPUT1,RP 91808 -- 1841 Front Shelf,- No Class -,- No Department -,NAI,28,$0.00 ,$0.00 ,0,30,30,$0.00 ,,57,1,58,$0.00 ,10/4/2021,0,$0.00 ,$0.00 
RP 91812,BPUT1,PIP-DO NOT ORDER(Was 1899 & 1866 Gas Rail) Order RP 90012,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,1,0,1,$0.00 ,8/18/2021,0,$0.00 ,$0.00 
RP 91818,Transit,RP 91818 1899 Hardware Pack,- No Class -,- No Department -,NAI,40,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,40,40,$0.00 ,,0,$0.00 ,$0.00 
RP 91818,BPUT1,RP 91818 1899 Hardware Pack,- No Class -,- No Department -,NAI,222,$0.00 ,$0.00 ,0,40,40,$0.00 ,,32,50,82,$0.00 ,9/23/2021,180,$0.00 ,$0.00 
RP 91820,Transit,"RP 91820 1899, 66, 63, and 20 Igniter Box",- No Class -,- No Department -,NAI,26,$0.00 ,$0.00 ,20,0,20,$0.00 ,2/6/2021,0,46,46,$0.00 ,,0,$0.00 ,$0.00 
RP 91820,Returns Received,"RP 91820 1899, 66, 63, and 20 Igniter Box",- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
RP 91820,BPUT1,"RP 91820 1899, 66, 63, and 20 Igniter Box",- No Class -,- No Department -,NAI,318,$0.00 ,$0.00 ,0,104,104,$0.00 ,,358,0,358,$0.00 ,10/22/2021,64,$0.00 ,$0.00 
RP 91821,Transit,RP 91821 1899 Bottle Opener,RPS - Replacement Parts,- No Department -,NAI,19,$0.00 ,$0.00 ,80,0,80,$0.00 ,4/22/2021,0,99,99,$0.00 ,,0,$0.00 ,$0.00 
RP 91821,BPUT1,RP 91821 1899 Bottle Opener,RPS - Replacement Parts,- No Department -,NAI,61,$0.00 ,$0.00 ,0,160,160,$0.00 ,,34,0,34,$0.00 ,9/13/2021,187,$0.00 ,$0.00 
RP 91823,BPUT1,RP 91823 1899 Orange Logo Tool Hanger,RPS - Replacement Parts,- No Department -,NAI,158,$0.00 ,$0.00 ,0,150,150,$0.00 ,,176,3,179,$0.00 ,10/21/2021,129,$0.00 ,$0.00 
RP 91823,Transit,RP 91823 1899 Orange Logo Tool Hanger,RPS - Replacement Parts,- No Department -,NAI,150,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,150,150,$0.00 ,,0,$0.00 ,$0.00 
RP 91825,Returns Received,RP 91825 Orange & Gray Burner Knobs (Not Walmart),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
RP 91825,Transit,RP 91825 Orange & Gray Burner Knobs (Not Walmart),RPS - Replacement Parts,- No Department -,NAI,45,$0.00 ,$0.00 ,200,0,200,$0.00 ,5/15/2021,0,245,245,$0.00 ,,0,$0.00 ,$0.00 
RP 91825,BPUT1,RP 91825 Orange & Gray Burner Knobs (Not Walmart),RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,931,931,$0.00 ,,341,0,341,$0.00 ,10/21/2021,590,$0.00 ,$0.00 
RP 91835,Transit,RP 91835 1899 Front Panel,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,10,0,10,$0.00 ,5/15/2021,0,10,10,$0.00 ,,0,$0.00 ,$0.00 
RP 91835,BPUT1,RP 91835 1899 Front Panel,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,10,10,$0.00 ,,2,0,2,$0.00 ,8/5/2021,8,$0.00 ,$0.00 
RP 91836,Transit,RP 91836 Front-Left/Back-Right Shelf Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,600,0,600,$0.00 ,10/16/2021,0,100,100,$0.00 ,,500,$0.00 ,$0.00 
RP 91836,Returns Received,RP 91836 Front-Left/Back-Right Shelf Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
RP 91836,BPUT1,RP 91836 Front-Left/Back-Right Shelf Bracket,- No Class -,- No Department -,NAI,169,$0.00 ,$0.00 ,0,107,107,$0.00 ,,267,9,276,$0.00 ,7/22/2021,0,$0.00 ,$0.00 
RP 91837,BPUT1,RP 91837 Front-Right/Back-Left Shelf Bracket,- No Class -,- No Department -,NAI,205,$0.00 ,$0.00 ,0,161,161,$0.00 ,,366,0,366,$0.00 ,8/26/2021,0,$0.00 ,$0.00 
RP 91837,Transit,RP 91837 Front-Right/Back-Left Shelf Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,350,0,350,$0.00 ,9/15/2021,0,100,100,$0.00 ,,250,$0.00 ,$0.00 
RP 91838,Transit,RP 91838 1899 Right Back Hood Bracket,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,100,0,100,$0.00 ,4/22/2021,0,100,100,$0.00 ,,0,$0.00 ,$0.00 
RP 91838,BPUT1,RP 91838 1899 Right Back Hood Bracket,RPS - Replacement Parts,- No Department -,NAI,126,$0.00 ,$0.00 ,0,102,102,$0.00 ,,101,1,102,$0.00 ,10/18/2021,126,$0.00 ,$0.00 
RP 91838,Returns Received,RP 91838 1899 Right Back Hood Bracket,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,2,2,$0.00 ,,0,2,2,$0.00 ,,0,$0.00 ,$0.00 
RP 91839,Returns Received,RP 91839 1899 Back Left Hood Bracket,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91839,BPUT1,RP 91839 1899 Back Left Hood Bracket,- No Class -,- No Department -,NAI,169,$0.00 ,$0.00 ,0,3,3,$0.00 ,,125,1,126,$0.00 ,10/18/2021,46,$0.00 ,$0.00 
RP 91840,BPUT1,RP 91840 1863/1866/1899/1940 Grease Cup,RPS - Replacement Parts,- No Department -,NAI,274,$0.00 ,$0.00 ,0,3,3,$0.00 ,,277,0,277,$0.00 ,9/3/2021,0,$0.00 ,$0.00 
RP 91840,Returns Received,RP 91840 1863/1866/1899/1940 Grease Cup,RPS - Replacement Parts,- No Department -,NAI,0,$0.00 ,$0.00 ,0,1,1,$0.00 ,,0,1,1,$0.00 ,,0,$0.00 ,$0.00 
RP 91845,BPUT1,RP 91845 1866 Hardware Pack,- No Class -,- No Department -,NAI,47,$0.00 ,$0.00 ,0,90,90,$0.00 ,,12,66,78,$0.00 ,10/11/2021,59,$0.00 ,$0.00 
RP 91845,Transit,RP 91845 1866 Hardware Pack,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,90,0,90,$0.00 ,5/15/2021,0,90,90,$0.00 ,,0,$0.00 ,$0.00 
RP 91906,BPUT1,RP 91906 -- 1783 Hood,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,19,19,$0.00 ,,1,0,1,$0.00 ,3/12/2021,18,$0.00 ,$0.00 
RP 91906,Transit,RP 91906 -- 1783 Hood,- No Class -,- No Department -,NAI,19,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,19,19,$0.00 ,,0,$0.00 ,$0.00 
RP 91908,BPUT1,RP 91908 -- 1783 Locking Griddle Top,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,19,19,$0.00 ,,1,0,1,$0.00 ,9/13/2021,18,$0.00 ,$0.00 
RP 91908,Transit,RP 91908 -- 1783 Locking Griddle Top,- No Class -,- No Department -,NAI,19,$0.00 ,$0.00 ,0,0,0,$0.00 ,,0,19,19,$0.00 ,,0,$0.00 ,$0.00 
RP 91912,BPUT1,RP 91912 -- 1783 Gas Rail & Valves,- No Class -,- No Department -,NAI,0,$0.00 ,$0.00 ,0,30,30,$0.00 ,,4,1,5,$0.00 ,9/16/2021,25,$0.00 ,$0.00 
